| id | neighbourhood | neighbourhood_group | latitude | longitude | price |
| 1469357806722214875 | Alexanderplatz | Mitte | 52.51092 | 13.40818 | 169 |
| 1469503912596335816 | Lichtenrade | Tempelhof - Schöneberg | 52.38231829999999 | 13.3960699 | 44 |
| 1469666457557258538 | Prenzlauer Berg Südwest | Pankow | 52.53846 | 13.41061 | 91 |
| 1469738061586350099 | nördliche Luisenstadt | Friedrichshain-Kreuzberg | 52.50425 | 13.43295 | 100 |
| 1470149251730374186 | Heerstrasse | Charlottenburg-Wilm. | 52.5206 | 13.25172 | 185 |
| 1470224914774286647 | Moabit West | Mitte | 52.53001 | 13.33189 | 28 |
| 1470225072303489552 | Frankfurter Allee Süd FK | Friedrichshain-Kreuzberg | 52.5077862 | 13.4670305 | 102 |
| 1470288522205685576 | Frankfurter Allee Süd FK | Friedrichshain-Kreuzberg | 52.5110219 | 13.4583673 | 76 |
| 1470307893574308169 | Brunnenstr. Süd | Mitte | 52.52803 | 13.38949 | 299 |
| 1470373935035471792 | Brunsbütteler Damm | Spandau | 52.53334412302271 | 13.143283399910775 | 69 |
| 1470424238755089857 | Heerstrasse | Charlottenburg-Wilm. | 52.5100214 | 13.2184474 | 70 |
| 1470432723495808224 | Brunnenstr. Süd | Mitte | 52.53424 | 13.40083 | 175 |
| 1470883499827503243 | Tempelhofer Vorstadt | Friedrichshain-Kreuzberg | 52.49081 | 13.39572 | 79 |
| 1470995854170770141 | Südliche Friedrichstadt | Friedrichshain-Kreuzberg | 52.5037 | 13.38833 | 86 |
| 1470996327665026044 | Südliche Friedrichstadt | Friedrichshain-Kreuzberg | 52.5040753700168 | 13.387999429186268 | 98 |
| 1471012767052027921 | Prenzlauer Berg Nordwest | Pankow | 52.55129 | 13.40791 | 110 |
| 1471014055895008528 | südliche Luisenstadt | Friedrichshain-Kreuzberg | 52.4989 | 13.42415 | 130 |
| 1471014541335324515 | Alt  Treptow | Treptow - Köpenick | 52.488433357476424 | 13.44253232511798 | 311 |
| 1471035670181485441 | Brunnenstr. Süd | Mitte | 52.52876 | 13.39095 | 80 |
| 1471139176126405023 | Frankfurter Allee Süd FK | Friedrichshain-Kreuzberg | 52.51096709999999 | 13.465534 | 79 |
| 1471698172714129284 | Rudow | Neukölln | 52.410241593808294 | 13.506484186508159 | 72 |
| 1471932408346683188 | Schmöckwitz/Karolinenhof/Rauchfangswerder | Treptow - Köpenick | 52.37858714461554 | 13.646415956318378 | 2192 |
| 1472317094515056268 | Frankfurter Allee Nord | Friedrichshain-Kreuzberg | 52.51728400924174 | 13.467920777819936 | 409 |
| 1472443382063678143 | Südliche Friedrichstadt | Friedrichshain-Kreuzberg | 52.4993 | 13.39117 | 128 |
| 1472443876585377277 | Südliche Friedrichstadt | Friedrichshain-Kreuzberg | 52.50384889617401 | 13.386486279605041 | 107 |
| 1472987246937636422 | Johannisthal | Treptow - Köpenick | 52.4451837 | 13.5049961 | 56 |
| 1472999171343051514 | Schillerpromenade | Neukölln | 52.4801678 | 13.4223435 | 76 |
| 1473127680907899149 | Mierendorffplatz | Charlottenburg-Wilm. | 52.53127996147018 | 13.304444182055292 | 35 |
| 1473133098451486122 | Prenzlauer Berg Südwest | Pankow | 52.53505823201498 | 13.408899195784587 | 59 |
| 1473693378001481016 | Moabit West | Mitte | 52.52511966921 | 13.329741292065442 | 77 |
| 1473715101260089271 | Alexanderplatz | Mitte | 52.526170663497304 | 13.406238587516242 | 141 |
| 1474107758390099642 | Prenzlauer Berg Südwest | Pankow | 52.537401152488286 | 13.420651029829127 | 118 |
| 1474487720293166857 | Prenzlauer Berg Süd | Pankow | 52.533404 | 13.4302913 | 158 |
| 1474545720777101358 | Prenzlauer Berg Nordwest | Pankow | 52.54599 | 13.40495 | 122 |
| 1474661298743244506 | Südliche Friedrichstadt | Friedrichshain-Kreuzberg | 52.50004 | 13.41497 | 70 |
| 1475216955810966852 | Friedenau | Tempelhof - Schöneberg | 52.46812 | 13.32302 | 77 |
| 1475245324026667910 | Karl-Marx-Allee-Süd | Friedrichshain-Kreuzberg | 52.51235 | 13.44444 | 90 |
| 1475333912676741449 | Karl-Marx-Allee-Süd | Friedrichshain-Kreuzberg | 52.51285 | 13.42708 | 136 |
| 1475339685094142494 | Frankfurter Allee Süd FK | Friedrichshain-Kreuzberg | 52.50174 | 13.45327 | 75 |
| 1475343532202912184 | Karl-Marx-Allee-Süd | Friedrichshain-Kreuzberg | 52.51285919999999 | 13.4270746 | 99 |
| 1475349062245084292 | Karl-Marx-Allee-Süd | Friedrichshain-Kreuzberg | 52.51285919999999 | 13.4270746 | 70 |
| 1475352719929997728 | Karl-Marx-Allee-Süd | Friedrichshain-Kreuzberg | 52.51285919999999 | 13.4270746 | 106 |
| 1475355625059415319 | Karl-Marx-Allee-Süd | Friedrichshain-Kreuzberg | 52.51285919999999 | 13.4270746 | 86 |
| 1475360416282314516 | Karl-Marx-Allee-Süd | Friedrichshain-Kreuzberg | 52.51285919999999 | 13.4270746 | 119 |
| 1475363386935538870 | Karl-Marx-Allee-Süd | Friedrichshain-Kreuzberg | 52.51285919999999 | 13.4270746 | 113 |
| 1475398673583368282 | südliche Luisenstadt | Friedrichshain-Kreuzberg | 52.49511848849107 | 13.426304832100868 | 160 |
| 1475507641436828123 | Brunnenstr. Süd | Mitte | 52.53323 | 13.40557 | 208 |
| 1475542772908621154 | Drakestr. | Steglitz - Zehlendorf | 52.43071 | 13.28081 | 50 |
| 1475549749459615351 | Tempelhofer Vorstadt | Friedrichshain-Kreuzberg | 52.48631 | 13.38624 | 55 |
| 1475632583351624632 | Kantstraße | Charlottenburg-Wilm. | 52.5092 | 13.31515 | 264 |
| 1475958393144797837 | Oberschöneweide | Treptow - Köpenick | 52.46328 | 13.51279 | 168 |
| 1475994601658498861 | Oberschöneweide | Treptow - Köpenick | 52.46493 | 13.51268 | 80 |
| 1476007285832875691 | Brunnenstr. Süd | Mitte | 52.5356714 | 13.4028635 | 144 |
| 1476059265275308868 | Schmargendorf | Charlottenburg-Wilm. | 52.47037196552202 | 13.27998841889296 | 214 |
| 1476079887503901475 | Prenzlauer Berg Süd | Pankow | 52.53705979999999 | 13.4273198 | 95 |
| 1476277708086880415 | Tempelhofer Vorstadt | Friedrichshain-Kreuzberg | 52.48574 | 13.38441 | 62 |
| 1476492269127965667 | Niederschöneweide | Treptow - Köpenick | 52.45139 | 13.53228 | 66 |
| 1476572528541783056 | Prenzlauer Berg Süd | Pankow | 52.5372678 | 13.4266109 | 52 |
| 1476612206276748386 | Karl-Marx-Allee-Süd | Friedrichshain-Kreuzberg | 52.51285919999999 | 13.4270746 | 108 |
| 1476653112976487783 | Tempelhofer Vorstadt | Friedrichshain-Kreuzberg | 52.49141173875267 | 13.380951686380783 | 366 |
| 1476692933815988813 | Alexanderplatz | Mitte | 52.52995 | 13.40104 | 110 |
| 1476704366196397237 | Karl-Marx-Allee-Süd | Friedrichshain-Kreuzberg | 52.51285919999999 | 13.4270746 | 103 |
| 1476708098473542108 | Karl-Marx-Allee-Süd | Friedrichshain-Kreuzberg | 52.51285919999999 | 13.4270746 | 144 |
| 1476711424235308138 | Karl-Marx-Allee-Süd | Friedrichshain-Kreuzberg | 52.51285919999999 | 13.4270746 | 135 |
| 1477018610958062853 | Prenzlauer Berg Nordwest | Pankow | 52.55095 | 13.41366 | 58 |
| 1477047577783123029 | Alexanderplatz | Mitte | 52.52218 | 13.3858 | 8150 |
| 1477386272753812757 | Alexanderplatz | Mitte | 52.50946 | 13.41828 | 87 |
| 1477967846157962822 | Schmargendorf | Charlottenburg-Wilm. | 52.4800879 | 13.2903405 | 125 |
| 1478101487047693053 | Kantstraße | Charlottenburg-Wilm. | 52.5068688507532 | 13.317128866910934 | 351 |
| 1478121095841706067 | Volkspark Wilmersdorf | Charlottenburg-Wilm. | 52.48576 | 13.32578 | 136 |
| 1478125499428849504 | Mierendorffplatz | Charlottenburg-Wilm. | 52.5255418 | 13.3131036 | 270 |
| 1478146238563740836 | Kurfürstendamm | Charlottenburg-Wilm. | 52.50037039387692 | 13.307816308598323 | 128 |
| 1478242303555161222 | Osloer Straße | Mitte | 52.5629117 | 13.3939044 | 139 |
| 1478637693531393515 | Tempelhof | Tempelhof - Schöneberg | 52.46821318080277 | 13.38223620799172 | 22 |
| 1478850678768798610 | Moabit Ost | Mitte | 52.53017145372768 | 13.344590072428096 | 52 |
| 1478857563884767639 | südliche Luisenstadt | Friedrichshain-Kreuzberg | 52.49694 | 13.43918 | 60 |
| 1478882094855244728 | Reuterstraße | Neukölln | 52.48830259378884 | 13.427928134698005 | 92 |
| 1478920744201492144 | Köpenick-Süd | Treptow - Köpenick | 52.43234 | 13.579 | 35 |
| 1479157686737294303 | Regierungsviertel | Mitte | 52.5211097 | 13.3916624 | 226 |
| 1479521225117951301 | Tempelhof | Tempelhof - Schöneberg | 52.45936327131357 | 13.383803767199396 | 149 |
| 1479642869054950043 | Kantstraße | Charlottenburg-Wilm. | 52.5057649046046 | 13.314009796295148 | 98 |
| 1479660473085757939 | Regierungsviertel | Mitte | 52.5211097 | 13.3916624 | 169 |
| 1479816944802422551 | Wedding Zentrum | Mitte | 52.54999 | 13.3672 | 58 |
| 1479834607549681654 | Alexanderplatz | Mitte | 52.524224408620256 | 13.410523687942142 | 128 |
| 1480235114339452901 | Rixdorf | Neukölln | 52.47064 | 13.443 | 41 |
| 1480291021426999657 | Kurfürstendamm | Charlottenburg-Wilm. | 52.50037039387692 | 13.307843130688472 | 115 |
| 1480293237207450203 | Heerstrasse | Charlottenburg-Wilm. | 52.51074 | 13.2184 | 69 |
| 1480316928508510184 | Kurfürstendamm | Charlottenburg-Wilm. | 52.50045530000001 | 13.3077573 | 147 |
| 1480320432054714725 | Schöneberg-Nord | Tempelhof - Schöneberg | 52.5034636 | 13.3454702 | 140 |
| 1480323586072982239 | Kurfürstendamm | Charlottenburg-Wilm. | 52.50045530000001 | 13.3077573 | 193 |
| 1480324757306493219 | Helmholtzplatz | Pankow | 52.544405868871586 | 13.418130392590339 | 198 |
| 1480659218990346028 | Brunnenstr. Süd | Mitte | 52.529393346063635 | 13.385226336327326 | 67 |
| 1480905055059607382 | Tempelhofer Vorstadt | Friedrichshain-Kreuzberg | 52.49396 | 13.39674 | 123 |
| 1481008295044821763 | Frankfurter Allee Süd FK | Friedrichshain-Kreuzberg | 52.508561 | 13.4599344 | 95 |
| 1481057442015812360 | Südliche Friedrichstadt | Friedrichshain-Kreuzberg | 52.50073808772245 | 13.3919094463816 | 236 |
| 1481067412388320100 | Kurfürstendamm | Charlottenburg-Wilm. | 52.5002715 | 13.3356028 | 46 |
| 1481072443142648786 | Kurfürstendamm | Charlottenburg-Wilm. | 52.500277 | 13.3359294 | 44 |
| 1481110821701615042 | Südliche Friedrichstadt | Friedrichshain-Kreuzberg | 52.50627243358035 | 13.390326544705186 | 333 |
| 1481120041653260980 | Alexanderplatz | Mitte | 52.50789311359799 | 13.406996225736389 | 89 |
| 1481186897034058699 | Südliche Friedrichstadt | Friedrichshain-Kreuzberg | 52.50579 | 13.39637 | 36 |
| 1481283973676015606 | Westend | Charlottenburg-Wilm. | 52.51100559497496 | 13.281980864703655 | 90 |
| 1481301394564366549 | Pankow Süd | Pankow | 52.55872 | 13.41321 | 103 |
| 1481385535034088101 | Alexanderplatz | Mitte | 52.53300697609683 | 13.369704392443252 | 42 |
| 1481771970276238228 | Westend | Charlottenburg-Wilm. | 52.5196993 | 13.2716171 | 89 |
| 1481793050164908467 | Heerstrasse | Charlottenburg-Wilm. | 52.51053 | 13.21748 | 70 |
| 1481797298240608438 | Heerstrasse | Charlottenburg-Wilm. | 52.51097 | 13.2187 | 107 |
| 1481814180629325656 | Südliche Friedrichstadt | Friedrichshain-Kreuzberg | 52.50491 | 13.37958 | 57 |
| 1481841045541348527 | Alexanderplatz | Mitte | 52.50871 | 13.42113 | 56 |
| 1481859066475613606 | Altstadt-Kietz | Treptow - Köpenick | 52.44518586694386 | 13.578814274868796 | 150 |
| 1481891603793306134 | Prenzlauer Berg Ost | Pankow | 52.52788 | 13.44661 | 88 |
| 1482065302491192620 | Siemensstadt | Spandau | 52.546654731379974 | 13.253323137760162 | 46 |
| 1482069800326435779 | Kurfürstendamm | Charlottenburg-Wilm. | 52.5007126 | 13.3073082 | 130 |
| 1482079009618365266 | Grunewald | Charlottenburg-Wilm. | 52.4917422 | 13.2940172 | 221 |
| 1482089661577172503 | Grunewald | Charlottenburg-Wilm. | 52.4917422 | 13.2940172 | 115 |
| 1482379259717048255 | Weißensee | Pankow | 52.55484 | 13.44098 | 143 |
| 1482380311676999765 | südliche Luisenstadt | Friedrichshain-Kreuzberg | 52.49646 | 13.44879 | 67 |
| 1482443712575437566 | Bohnsdorf | Treptow - Köpenick | 52.40437379999999 | 13.5652647 | 46 |
| 1482463435261128700 | Otto-Suhr-Allee | Charlottenburg-Wilm. | 52.51781 | 13.30277 | 137 |
| 1482477346529152776 | Halensee | Charlottenburg-Wilm. | 52.49696935538641 | 13.286343585294516 | 106 |
| 1482600327601359961 | Neuköllner Mitte/Zentrum | Neukölln | 52.48071 | 13.4259 | 1088 |
| 1483190596984600001 | Pankow Zentrum | Pankow | 52.5718674 | 13.4023489 | 105 |
| 1483231276167637654 | Hakenfelde | Spandau | 52.580132109204726 | 13.210771642844355 | 70 |
| 1483329541778941697 | Parkviertel | Mitte | 52.55307999999999 | 13.34501 | 70 |
| 1483353810911004196 | Baumschulenweg | Treptow - Köpenick | 52.46681 | 13.48871 | 69 |
| 1483381295836852733 | Düsseldorfer Straße | Charlottenburg-Wilm. | 52.49619 | 13.32532 | 276 |
| 1483417101653521454 | Drakestr. | Steglitz - Zehlendorf | 52.4204717 | 13.2859848 | 89 |
| 1483499095889011998 | Prenzlauer Berg Südwest | Pankow | 52.53815 | 13.40599 | 47 |
| 1483821140369669985 | Hakenfelde | Spandau | 52.56125222049707 | 13.211917206645012 | 111 |
| 1483854255579987052 | Schloßstr. | Steglitz - Zehlendorf | 52.45842 | 13.32386 | 49 |
| 1483924309345019722 | Helmholtzplatz | Pankow | 52.54204 | 13.41879 | 123 |
| 1483948912349174041 | Schöneberg-Süd | Tempelhof - Schöneberg | 52.49376 | 13.33859 | 48 |
| 1483950169202888344 | Heerstrasse | Charlottenburg-Wilm. | 52.4929458 | 13.2644561 | 75 |
| 1483954785990047753 | Altglienicke | Treptow - Köpenick | 52.42404 | 13.53424 | 27 |
| 1484585929562126377 | Rixdorf | Neukölln | 52.4708767 | 13.4467851 | 128 |
| 1484723498537762372 | Weißensee | Pankow | 52.5544 | 13.44892 | 81 |
| 1484746004589810174 | Weißensee | Pankow | 52.55401 | 13.44933 | 72 |
| 1484786140570634564 | Tempelhofer Vorstadt | Friedrichshain-Kreuzberg | 52.491047791772786 | 13.393023526458752 | 113 |
| 1484803331168786604 | Karl-Marx-Allee-Nord | Friedrichshain-Kreuzberg | 52.52153 | 13.43055 | 35 |
| 1484836897569216802 | nördliche Luisenstadt | Friedrichshain-Kreuzberg | 52.50054592917164 | 13.423492721072021 | 35 |
| 1484838056359878834 | Helmholtzplatz | Pankow | 52.54224852265003 | 13.425601087510586 | 254 |
| 1484859555304258345 | Brunnenstr. Süd | Mitte | 52.52931 | 13.3859 | 127 |
| 1484865926001853257 | Brunnenstr. Süd | Mitte | 52.529195459221704 | 13.385851366672435 | 47 |
| 1484918494353403623 | Moabit Ost | Mitte | 52.53244 | 13.36848 | 51 |
| 1484921129157778478 | Tempelhofer Vorstadt | Friedrichshain-Kreuzberg | 52.4930566 | 13.3928258 | 176 |
| 1485127138374373243 | Karl-Marx-Allee-Nord | Friedrichshain-Kreuzberg | 52.51987 | 13.43147 | 35 |
| 1485147325643908088 | Karl-Marx-Allee-Nord | Friedrichshain-Kreuzberg | 52.52182 | 13.43009 | 35 |
| 1485167541133833413 | Karl-Marx-Allee-Süd | Friedrichshain-Kreuzberg | 52.51043 | 13.45001 | 102 |
| 1485175208155359886 | Schillerpromenade | Neukölln | 52.46755 | 13.43048 | 35 |
| 1485246939253225040 | Karl-Marx-Allee-Süd | Friedrichshain-Kreuzberg | 52.5111 | 13.4499 | 169 |
| 1485346671194436265 | Karl-Marx-Allee-Süd | Friedrichshain-Kreuzberg | 52.50833 | 13.44621 | 87 |
| 1485429896524593310 | Prenzlauer Berg Nord | Pankow | 52.549218 | 13.415441 | 75 |
| 1485532703565953876 | Tempelhofer Vorstadt | Friedrichshain-Kreuzberg | 52.4854549 | 13.3855775 | 76 |
| 1485755274479213713 | Schöneberg-Süd | Tempelhof - Schöneberg | 52.48532 | 13.36059 | 145 |
| 1486091128124436655 | Prenzlauer Berg Süd | Pankow | 52.54216049999999 | 13.425594 | 196 |
| 1486148094609941122 | Schöneberg-Nord | Tempelhof - Schöneberg | 52.49098 | 13.36165 | 84 |
| 1486161280260264122 | Südliche Friedrichstadt | Friedrichshain-Kreuzberg | 52.50625 | 13.38962 | 108 |
| 1486184490045648302 | Mierendorffplatz | Charlottenburg-Wilm. | 52.52641933025856 | 13.306587654227881 | 131 |
| 1486229093826553706 | Prenzlauer Berg Nordwest | Pankow | 52.55204 | 13.40634 | 105 |
| 1486280539093141367 | Moabit West | Mitte | 52.53008 | 13.33345 | 235 |
| 1486310123292850843 | südliche Luisenstadt | Friedrichshain-Kreuzberg | 52.4993 | 13.43828 | 73 |
| 1486449723138981190 | Weißensee | Pankow | 52.54949457823493 | 13.457573354244232 | 60 |
| 1486775966119017718 | Albrechtstr. | Steglitz - Zehlendorf | 52.4546419 | 13.3510827 | 44 |
| 1486802240616904168 | Tempelhofer Vorstadt | Friedrichshain-Kreuzberg | 52.49365958780267 | 13.381346315145493 | 58 |
| 1486822121181053059 | Regierungsviertel | Mitte | 52.51511 | 13.37953 | 276 |
| 1486859432144405471 | Moabit West | Mitte | 52.52873 | 13.31824 | 235 |
| 1486974921552980158 | Südliche Friedrichstadt | Friedrichshain-Kreuzberg | 52.50625 | 13.39076 | 84 |
| 1487000951549193201 | Südliche Friedrichstadt | Friedrichshain-Kreuzberg | 52.50642 | 13.38968 | 78 |
| 1487124978450790796 | Prenzlauer Berg Südwest | Pankow | 52.5402 | 13.40836 | 376 |
| 1487471186096029301 | Weißensee | Pankow | 52.55566 | 13.46545 | 150 |
| 1487487872608751755 | Moabit Ost | Mitte | 52.531805 | 13.3657459 | 85 |
| 1487541441091103811 | Alexanderplatz | Mitte | 52.5058978 | 13.4145319 | 95 |
| 1487612343567603845 | Prenzlauer Berg Nordwest | Pankow | 52.5520085 | 13.4119036 | 85 |
| 1487654947831007457 | Prenzlauer Berg Nordwest | Pankow | 52.54809 | 13.41256 | 86 |
| 1488231743855024880 | Wedding Zentrum | Mitte | 52.54075220099114 | 13.350726515344252 | 72 |
| 1488271969358289524 | Helmholtzplatz | Pankow | 52.54366 | 13.42351 | 122 |
| 1488315511714346714 | Mierendorffplatz | Charlottenburg-Wilm. | 52.52726269687739 | 13.301046944998575 | 90 |
| 1488316690707303338 | Moabit Ost | Mitte | 52.53092713174566 | 13.344252123443471 | 46 |
| 1488337488098121420 | Köllnische Heide | Neukölln | 52.46966 | 13.45349 | 105 |
| 1488370529654120142 | Grunewald | Charlottenburg-Wilm. | 52.4917422 | 13.2940172 | 108 |
| 1488372369926740636 | Grunewald | Charlottenburg-Wilm. | 52.4917422 | 13.2940172 | 124 |
| 1488372721208673093 | Grunewald | Charlottenburg-Wilm. | 52.4917422 | 13.2940172 | 132 |
| 1488373291694737014 | Grunewald | Charlottenburg-Wilm. | 52.4917422 | 13.2940172 | 140 |
| 1488373465914092104 | Grunewald | Charlottenburg-Wilm. | 52.4917422 | 13.2940172 | 149 |
| 1488373746126649822 | Grunewald | Charlottenburg-Wilm. | 52.4917422 | 13.2940172 | 157 |
| 1488374213974476085 | Grunewald | Charlottenburg-Wilm. | 52.4917422 | 13.2940172 | 191 |
| 1488374607512905495 | Grunewald | Charlottenburg-Wilm. | 52.4917422 | 13.2940172 | 231 |
| 1488523167173309022 | Rixdorf | Neukölln | 52.47341729999999 | 13.4539523 | 55 |
| 1489042630905760676 | Tempelhofer Vorstadt | Friedrichshain-Kreuzberg | 52.49325683834562 | 13.391317208187502 | 134 |
| 1489053934440207186 | Kantstraße | Charlottenburg-Wilm. | 52.50896494538127 | 13.311588313491836 | 85 |
| 1489075382622906551 | Tempelhofer Vorstadt | Friedrichshain-Kreuzberg | 52.48753 | 13.42328 | 108 |
| 1489102183436736896 | Frankfurter Allee Süd FK | Friedrichshain-Kreuzberg | 52.51296 | 13.46331 | 67 |
| 1489109596768809098 | Tempelhofer Vorstadt | Friedrichshain-Kreuzberg | 52.4965465 | 13.3803224 | 75 |
| 1489126263754337933 | Tempelhofer Vorstadt | Friedrichshain-Kreuzberg | 52.4965465 | 13.3803224 | 65 |
| 1489129709083715892 | Albrechtstr. | Steglitz - Zehlendorf | 52.44674999999999 | 13.3440627 | 61 |
| 1489145532935789315 | Tempelhofer Vorstadt | Friedrichshain-Kreuzberg | 52.4965465 | 13.3803224 | 145 |
| 1489205141403906129 | Neuköllner Mitte/Zentrum | Neukölln | 52.4810278 | 13.4331292 | 96 |
| 1489676918865315250 | Alexanderplatz | Mitte | 52.5199647 | 13.4181438 | 59 |
| 1489844789030737106 | Düsseldorfer Straße | Charlottenburg-Wilm. | 52.4983 | 13.30804 | 110 |
| 1489849130138835497 | Osloer Straße | Mitte | 52.55347 | 13.38705 | 99 |
| 1489871151828869109 | Wedding Zentrum | Mitte | 52.54117 | 13.35118 | 107 |
| 1489918953205844024 | Karl-Marx-Allee-Nord | Friedrichshain-Kreuzberg | 52.51992 | 13.43772 | 90 |
| 1489965618924779136 | Tempelhofer Vorstadt | Friedrichshain-Kreuzberg | 52.4930566 | 13.3928258 | 169 |
| 1490362045556557697 | Prenzlauer Berg Südwest | Pankow | 52.53454 | 13.41644 | 100 |
| 1490410987034051127 | nördliche Luisenstadt | Friedrichshain-Kreuzberg | 52.50089 | 13.43718 | 69 |
| 1490451031383580473 | Schöneberg-Süd | Tempelhof - Schöneberg | 52.4853177 | 13.3605858 | 120 |
| 1490491872136942243 | Parkviertel | Mitte | 52.54766793366234 | 13.352770726983655 | 168 |
| 1490508835970653986 | Parkviertel | Mitte | 52.547694030525975 | 13.352813642327893 | 138 |
| 1490747238770056787 | Karl-Marx-Allee-Süd | Friedrichshain-Kreuzberg | 52.51241 | 13.43544 | 43 |
| 1491089925959272049 | nördliche Luisenstadt | Friedrichshain-Kreuzberg | 52.50043 | 13.43108 | 126 |
| 1491159508034120968 | Frankfurter Allee Süd FK | Friedrichshain-Kreuzberg | 52.5114108 | 13.4636693 | 130 |
